report_year,business_date,commerce_id,source_pos,gross_sales,discounts,voids,net_sales,transactions,generated_at
2025,2025-01-03,Commerce_03,POS_B,7738.00,379.07,83.19,7358.93,216,2026-01-09T08:45:00Z
2025,2025-01-04,Commerce_03,POS_B,8036.00,416.13,40.53,7619.87,224,2026-01-09T08:45:00Z
2025,2025-01-05,Commerce_03,POS_B,4416.00,210.07,48.86,4205.93,124,2026-01-09T08:45:00Z
2025,2025-01-06,Commerce_03,POS_B,4639.00,223.45,52.96,4415.55,130,2026-01-09T08:45:00Z
2025,2025-01-07,Commerce_03,POS_B,5015.00,258.69,23.36,4756.31,140,2026-01-09T08:45:00Z
2025,2025-01-08,Commerce_03,POS_B,5783.00,298.55,89.46,5484.45,161,2026-01-09T08:45:00Z
2025,2025-01-09,Commerce_03,POS_B,6396.00,321.36,73.69,6074.64,179,2026-01-09T08:45:00Z
2025,2025-01-10,Commerce_03,POS_B,7398.00,390.74,68.71,7007.26,206,2026-01-09T08:45:00Z
2025,2025-01-11,Commerce_03,POS_B,8220.00,408.86,47.26,7811.14,230,2026-01-09T08:45:00Z
2025,2025-01-12,Commerce_03,POS_B,4243.00,217.30,36.63,4025.70,118,2026-01-09T08:45:00Z
2025,2025-01-13,Commerce_03,POS_B,5012.00,253.86,53.76,4758.14,140,2026-01-09T08:45:00Z
2025,2025-01-14,Commerce_03,POS_B,5428.00,280.24,42.99,5147.76,151,2026-01-09T08:45:00Z
2025,2025-01-15,Commerce_03,POS_B,5924.00,290.14,46.79,5633.86,166,2026-01-09T08:45:00Z
2025,2025-01-16,Commerce_03,POS_B,6173.00,296.26,74.98,5876.74,173,2026-01-09T08:45:00Z
2025,2025-01-17,Commerce_03,POS_B,7980.00,422.99,57.06,7557.01,222,2026-01-09T08:45:00Z
2025,2025-01-18,Commerce_03,POS_B,8427.00,429.47,99.12,7997.53,235,2026-01-09T08:45:00Z
2025,2025-01-19,Commerce_03,POS_B,4595.00,242.03,78.91,4352.97,128,2026-01-09T08:45:00Z
2025,2025-01-20,Commerce_03,POS_B,4877.00,251.72,59.07,4625.28,136,2026-01-09T08:45:00Z
2025,2025-01-21,Commerce_03,POS_B,5401.00,290.29,25.80,5110.71,150,2026-01-09T08:45:00Z
2025,2025-01-22,Commerce_03,POS_B,5392.00,271.17,66.28,5120.83,151,2026-01-09T08:45:00Z
2025,2025-01-23,Commerce_03,POS_B,6481.00,334.34,42.95,6146.66,181,2026-01-09T08:45:00Z
2025,2025-01-24,Commerce_03,POS_B,7295.00,371.51,68.31,6923.49,204,2026-01-09T08:45:00Z
2025,2025-01-25,Commerce_03,POS_B,8085.00,407.79,74.82,7677.21,226,2026-01-09T08:45:00Z
2025,2025-01-26,Commerce_03,POS_B,4258.00,199.93,35.12,4058.07,119,2026-01-09T08:45:00Z
2025,2025-01-27,Commerce_03,POS_B,4744.00,245.35,96.87,4498.65,132,2026-01-09T08:45:00Z
2025,2025-01-28,Commerce_03,POS_B,5055.00,259.53,61.38,4795.47,141,2026-01-09T08:45:00Z
2025,2025-01-29,Commerce_03,POS_B,5691.00,288.38,44.53,5402.62,159,2026-01-09T08:45:00Z
2025,2025-01-30,Commerce_03,POS_B,6008.00,299.77,80.27,5708.23,168,2026-01-09T08:45:00Z
2025,2025-01-31,Commerce_03,POS_B,7368.00,379.37,68.54,6988.63,206,2026-01-09T08:45:00Z
2025,2025-02-01,Commerce_03,POS_B,8157.00,387.20,37.37,7769.80,229,2026-01-09T08:45:00Z
2025,2025-02-02,Commerce_03,POS_B,4740.00,263.03,43.02,4476.97,132,2026-01-09T08:45:00Z
2025,2025-02-03,Commerce_03,POS_B,5263.00,240.98,53.89,5022.02,148,2026-01-09T08:45:00Z
2025,2025-02-04,Commerce_03,POS_B,5260.00,259.69,55.12,5000.31,147,2026-01-09T08:45:00Z
2025,2025-02-05,Commerce_03,POS_B,5771.00,308.02,55.47,5462.98,161,2026-01-09T08:45:00Z
2025,2025-02-06,Commerce_03,POS_B,6441.00,308.36,45.09,6132.64,180,2026-01-09T08:45:00Z
2025,2025-02-07,Commerce_03,POS_B,7526.00,375.47,35.68,7150.53,210,2026-01-09T08:45:00Z
2025,2025-02-08,Commerce_03,POS_B,8032.00,408.96,20.90,7623.04,224,2026-01-09T08:45:00Z
2025,2025-02-09,Commerce_03,POS_B,4573.00,259.24,86.48,4313.76,127,2026-01-09T08:45:00Z
2025,2025-02-10,Commerce_03,POS_B,4824.00,238.41,97.55,4585.59,135,2026-01-09T08:45:00Z
2025,2025-02-11,Commerce_03,POS_B,5141.00,282.74,69.57,4858.26,143,2026-01-09T08:45:00Z
2025,2025-02-12,Commerce_03,POS_B,5606.00,277.79,56.02,5328.21,157,2026-01-09T08:45:00Z
2025,2025-02-13,Commerce_03,POS_B,6083.00,288.91,65.42,5794.09,170,2026-01-09T08:45:00Z
2025,2025-02-14,Commerce_03,POS_B,7291.00,377.67,89.05,6913.33,203,2026-01-09T08:45:00Z
2025,2025-02-15,Commerce_03,POS_B,8532.00,432.46,29.36,8099.54,238,2026-01-09T08:45:00Z
2025,2025-02-16,Commerce_03,POS_B,4303.00,221.84,60.13,4081.16,120,2026-01-09T08:45:00Z
2025,2025-02-17,Commerce_03,POS_B,5026.00,261.52,43.69,4764.48,140,2026-01-09T08:45:00Z
2025,2025-02-18,Commerce_03,POS_B,5505.00,286.84,27.63,5218.16,153,2026-01-09T08:45:00Z
2025,2025-02-19,Commerce_03,POS_B,5468.00,270.09,25.81,5197.91,153,2026-01-09T08:45:00Z
2025,2025-02-20,Commerce_03,POS_B,6139.00,308.59,64.66,5830.41,171,2026-01-09T08:45:00Z
2025,2025-02-21,Commerce_03,POS_B,7617.00,367.65,81.82,7249.35,213,2026-01-09T08:45:00Z
2025,2025-02-22,Commerce_03,POS_B,7859.00,404.31,56.85,7454.69,219,2026-01-09T08:45:00Z
2025,2025-02-23,Commerce_03,POS_B,4660.00,230.34,70.33,4429.66,130,2026-01-09T08:45:00Z
2025,2025-02-24,Commerce_03,POS_B,4880.00,232.70,79.50,4647.30,137,2026-01-09T08:45:00Z
2025,2025-02-25,Commerce_03,POS_B,5241.00,247.98,49.15,4993.02,147,2026-01-09T08:45:00Z
2025,2025-02-26,Commerce_03,POS_B,5756.00,283.26,43.06,5472.74,161,2026-01-09T08:45:00Z
2025,2025-02-27,Commerce_03,POS_B,6189.00,321.38,79.99,5867.62,173,2026-01-09T08:45:00Z
2025,2025-02-28,Commerce_03,POS_B,7369.00,362.67,87.69,7006.33,206,2026-01-09T08:45:00Z
2025,2025-03-01,Commerce_03,POS_B,8720.00,422.49,28.91,8297.51,244,2026-01-09T08:45:00Z
2025,2025-03-02,Commerce_03,POS_B,4819.00,234.19,36.38,4584.81,135,2026-01-09T08:45:00Z
2025,2025-03-03,Commerce_03,POS_B,5159.00,250.26,52.89,4908.74,144,2026-01-09T08:45:00Z
2025,2025-03-04,Commerce_03,POS_B,5326.00,270.49,100.94,5055.51,149,2026-01-09T08:45:00Z
2025,2025-03-05,Commerce_03,POS_B,6216.00,322.34,47.69,5893.66,173,2026-01-09T08:45:00Z
2025,2025-03-06,Commerce_03,POS_B,6622.00,317.47,64.24,6304.53,185,2026-01-09T08:45:00Z
2025,2025-03-07,Commerce_03,POS_B,7782.00,398.50,54.44,7383.50,217,2026-01-09T08:45:00Z
2025,2025-03-08,Commerce_03,POS_B,8143.00,421.65,35.50,7721.35,227,2026-01-09T08:45:00Z
2025,2025-03-09,Commerce_03,POS_B,4650.00,209.60,39.97,4440.40,131,2026-01-09T08:45:00Z
2025,2025-03-10,Commerce_03,POS_B,5324.00,268.03,82.52,5055.97,149,2026-01-09T08:45:00Z
2025,2025-03-11,Commerce_03,POS_B,5728.00,288.56,63.29,5439.44,160,2026-01-09T08:45:00Z
2025,2025-03-12,Commerce_03,POS_B,5655.00,291.73,86.63,5363.27,158,2026-01-09T08:45:00Z
2025,2025-03-13,Commerce_03,POS_B,6865.00,353.48,28.07,6511.52,192,2026-01-09T08:45:00Z
2025,2025-03-14,Commerce_03,POS_B,7775.00,391.83,34.52,7383.17,217,2026-01-09T08:45:00Z
2025,2025-03-15,Commerce_03,POS_B,8213.00,408.47,89.35,7804.53,230,2026-01-09T08:45:00Z
2025,2025-03-16,Commerce_03,POS_B,4700.00,219.27,35.67,4480.73,132,2026-01-09T08:45:00Z
2025,2025-03-17,Commerce_03,POS_B,5116.00,257.77,22.08,4858.23,143,2026-01-09T08:45:00Z
2025,2025-03-18,Commerce_03,POS_B,5515.00,277.07,34.89,5237.93,154,2026-01-09T08:45:00Z
2025,2025-03-19,Commerce_03,POS_B,6243.00,294.11,94.08,5948.89,175,2026-01-09T08:45:00Z
2025,2025-03-20,Commerce_03,POS_B,6804.00,341.42,102.41,6462.58,190,2026-01-09T08:45:00Z
2025,2025-03-21,Commerce_03,POS_B,7568.00,354.17,76.93,7213.83,212,2026-01-09T08:45:00Z
2025,2025-03-22,Commerce_03,POS_B,8784.00,446.38,48.94,8337.62,245,2026-01-09T08:45:00Z
2025,2025-03-23,Commerce_03,POS_B,4754.00,249.60,75.74,4504.40,132,2026-01-09T08:45:00Z
2025,2025-03-24,Commerce_03,POS_B,4984.00,241.44,22.82,4742.56,139,2026-01-09T08:45:00Z
2025,2025-03-25,Commerce_03,POS_B,5546.00,302.60,46.72,5243.40,154,2026-01-09T08:45:00Z
2025,2025-03-26,Commerce_03,POS_B,5633.00,283.14,64.68,5349.86,157,2026-01-09T08:45:00Z
2025,2025-03-27,Commerce_03,POS_B,6887.00,338.25,62.42,6548.75,193,2026-01-09T08:45:00Z
2025,2025-03-28,Commerce_03,POS_B,8340.00,401.74,69.32,7938.26,233,2026-01-09T08:45:00Z
2025,2025-03-29,Commerce_03,POS_B,7882.00,401.01,65.21,7480.99,220,2026-01-09T08:45:00Z
2025,2025-03-30,Commerce_03,POS_B,4339.00,210.67,54.69,4128.33,121,2026-01-09T08:45:00Z
2025,2025-03-31,Commerce_03,POS_B,5189.00,255.56,58.14,4933.44,145,2026-01-09T08:45:00Z
2025,2025-04-01,Commerce_03,POS_B,5332.00,264.13,43.06,5067.87,149,2026-01-09T08:45:00Z
2025,2025-04-02,Commerce_03,POS_B,6192.00,313.92,53.73,5878.08,173,2026-01-09T08:45:00Z
2025,2025-04-03,Commerce_03,POS_B,6393.00,323.36,76.15,6069.64,179,2026-01-09T08:45:00Z
2025,2025-04-04,Commerce_03,POS_B,7872.00,385.85,103.86,7486.15,220,2026-01-09T08:45:00Z
2025,2025-04-05,Commerce_03,POS_B,8149.00,419.23,60.08,7729.77,227,2026-01-09T08:45:00Z
2025,2025-04-06,Commerce_03,POS_B,4615.00,227.73,42.95,4387.27,129,2026-01-09T08:45:00Z
2025,2025-04-07,Commerce_03,POS_B,5425.00,276.93,40.66,5148.07,151,2026-01-09T08:45:00Z
2025,2025-04-08,Commerce_03,POS_B,5354.00,251.66,70.14,5102.34,150,2026-01-09T08:45:00Z
2025,2025-04-09,Commerce_03,POS_B,6373.00,318.98,31.76,6054.02,178,2026-01-09T08:45:00Z
2025,2025-04-10,Commerce_03,POS_B,6324.00,301.55,88.68,6022.45,177,2026-01-09T08:45:00Z
2025,2025-04-11,Commerce_03,POS_B,7927.00,384.44,55.96,7542.56,222,2026-01-09T08:45:00Z
2025,2025-04-12,Commerce_03,POS_B,8984.00,447.88,70.05,8536.12,251,2026-01-09T08:45:00Z
2025,2025-04-13,Commerce_03,POS_B,4528.00,234.36,34.40,4293.64,126,2026-01-09T08:45:00Z
2025,2025-04-14,Commerce_03,POS_B,5055.00,255.04,95.50,4799.96,141,2026-01-09T08:45:00Z
2025,2025-04-15,Commerce_03,POS_B,5747.00,281.80,48.22,5465.20,161,2026-01-09T08:45:00Z
2025,2025-04-16,Commerce_03,POS_B,6286.00,296.68,60.29,5989.32,176,2026-01-09T08:45:00Z
2025,2025-04-17,Commerce_03,POS_B,6906.00,348.16,27.39,6557.84,193,2026-01-09T08:45:00Z
2025,2025-04-18,Commerce_03,POS_B,7956.00,397.68,54.37,7558.32,222,2026-01-09T08:45:00Z
2025,2025-04-19,Commerce_03,POS_B,8509.00,432.54,48.47,8076.46,238,2026-01-09T08:45:00Z
2025,2025-04-20,Commerce_03,POS_B,4594.00,234.09,56.01,4359.91,128,2026-01-09T08:45:00Z
2025,2025-04-21,Commerce_03,POS_B,4988.00,252.91,51.92,4735.09,139,2026-01-09T08:45:00Z
2025,2025-04-22,Commerce_03,POS_B,5692.00,287.47,17.96,5404.53,159,2026-01-09T08:45:00Z
2025,2025-04-23,Commerce_03,POS_B,6289.00,284.78,35.06,6004.22,177,2026-01-09T08:45:00Z
2025,2025-04-24,Commerce_03,POS_B,6448.00,323.73,18.44,6124.27,180,2026-01-09T08:45:00Z
2025,2025-04-25,Commerce_03,POS_B,8020.00,404.83,33.86,7615.17,224,2026-01-09T08:45:00Z
2025,2025-04-26,Commerce_03,POS_B,8557.00,438.45,100.41,8118.55,239,2026-01-09T08:45:00Z
2025,2025-04-27,Commerce_03,POS_B,4906.00,234.03,77.42,4671.97,137,2026-01-09T08:45:00Z
2025,2025-04-28,Commerce_03,POS_B,5480.00,260.13,94.61,5219.87,154,2026-01-09T08:45:00Z
2025,2025-04-29,Commerce_03,POS_B,5651.00,295.09,39.78,5355.91,158,2026-01-09T08:45:00Z
2025,2025-04-30,Commerce_03,POS_B,6058.00,290.12,48.99,5767.88,170,2026-01-09T08:45:00Z
2025,2025-05-01,Commerce_03,POS_B,7097.00,365.81,26.97,6731.19,198,2026-01-09T08:45:00Z
2025,2025-05-02,Commerce_03,POS_B,8559.00,432.28,51.00,8126.72,239,2026-01-09T08:45:00Z
2025,2025-05-03,Commerce_03,POS_B,9020.00,452.21,49.08,8567.79,252,2026-01-09T08:45:00Z
2025,2025-05-04,Commerce_03,POS_B,4652.00,235.05,50.85,4416.95,130,2026-01-09T08:45:00Z
2025,2025-05-05,Commerce_03,POS_B,5623.00,290.03,41.93,5332.97,157,2026-01-09T08:45:00Z
2025,2025-05-06,Commerce_03,POS_B,5944.00,303.40,40.60,5640.60,166,2026-01-09T08:45:00Z
2025,2025-05-07,Commerce_03,POS_B,6552.00,358.71,62.69,6193.29,182,2026-01-09T08:45:00Z
2025,2025-05-08,Commerce_03,POS_B,7062.00,354.94,26.66,6707.06,197,2026-01-09T08:45:00Z
2025,2025-05-09,Commerce_03,POS_B,8194.00,394.73,75.98,7799.27,229,2026-01-09T08:45:00Z
2025,2025-05-10,Commerce_03,POS_B,9272.00,459.26,82.03,8812.74,259,2026-01-09T08:45:00Z
2025,2025-05-11,Commerce_03,POS_B,5065.00,233.29,82.49,4831.71,142,2026-01-09T08:45:00Z
2025,2025-05-12,Commerce_03,POS_B,5115.00,249.15,80.91,4865.85,143,2026-01-09T08:45:00Z
2025,2025-05-13,Commerce_03,POS_B,5389.00,268.41,37.22,5120.59,151,2026-01-09T08:45:00Z
2025,2025-05-14,Commerce_03,POS_B,6293.00,328.88,48.68,5964.12,175,2026-01-09T08:45:00Z
2025,2025-05-15,Commerce_03,POS_B,7164.00,363.37,57.62,6800.63,200,2026-01-09T08:45:00Z
2025,2025-05-16,Commerce_03,POS_B,8063.00,386.46,30.03,7676.54,226,2026-01-09T08:45:00Z
2025,2025-05-17,Commerce_03,POS_B,8708.00,451.91,57.38,8256.09,243,2026-01-09T08:45:00Z
2025,2025-05-18,Commerce_03,POS_B,4669.00,239.82,34.94,4429.18,130,2026-01-09T08:45:00Z
2025,2025-05-19,Commerce_03,POS_B,5367.00,271.40,41.11,5095.60,150,2026-01-09T08:45:00Z
2025,2025-05-20,Commerce_03,POS_B,5881.00,286.46,38.17,5594.54,165,2026-01-09T08:45:00Z
2025,2025-05-21,Commerce_03,POS_B,6409.00,322.62,36.55,6086.38,179,2026-01-09T08:45:00Z
2025,2025-05-22,Commerce_03,POS_B,6955.00,342.36,47.53,6612.64,194,2026-01-09T08:45:00Z
2025,2025-05-23,Commerce_03,POS_B,8247.00,424.65,74.70,7822.35,230,2026-01-09T08:45:00Z
2025,2025-05-24,Commerce_03,POS_B,8767.00,433.79,34.00,8333.21,245,2026-01-09T08:45:00Z
2025,2025-05-25,Commerce_03,POS_B,4582.00,239.59,53.54,4342.41,128,2026-01-09T08:45:00Z
2025,2025-05-26,Commerce_03,POS_B,5501.00,294.38,44.95,5206.62,153,2026-01-09T08:45:00Z
2025,2025-05-27,Commerce_03,POS_B,5442.00,298.79,67.82,5143.21,151,2026-01-09T08:45:00Z
2025,2025-05-28,Commerce_03,POS_B,6343.00,339.62,93.14,6003.38,177,2026-01-09T08:45:00Z
2025,2025-05-29,Commerce_03,POS_B,6667.00,349.99,65.76,6317.01,186,2026-01-09T08:45:00Z
2025,2025-05-30,Commerce_03,POS_B,8469.00,421.20,41.57,8047.80,237,2026-01-09T08:45:00Z
2025,2025-05-31,Commerce_03,POS_B,8875.00,441.17,35.46,8433.83,248,2026-01-09T08:45:00Z
2025,2025-06-01,Commerce_03,POS_B,5272.00,294.50,33.09,4977.50,146,2026-01-09T08:45:00Z
2025,2025-06-02,Commerce_03,POS_B,5362.00,246.95,63.96,5115.05,150,2026-01-09T08:45:00Z
2025,2025-06-03,Commerce_03,POS_B,6171.00,335.30,86.45,5835.70,172,2026-01-09T08:45:00Z
2025,2025-06-04,Commerce_03,POS_B,6162.00,326.91,52.41,5835.09,172,2026-01-09T08:45:00Z
2025,2025-06-05,Commerce_03,POS_B,6785.00,341.70,53.11,6443.30,190,2026-01-09T08:45:00Z
2025,2025-06-06,Commerce_03,POS_B,8228.00,410.59,86.67,7817.41,230,2026-01-09T08:45:00Z
2025,2025-06-07,Commerce_03,POS_B,9141.00,458.93,52.49,8682.07,255,2026-01-09T08:45:00Z
2025,2025-06-08,Commerce_03,POS_B,4687.00,238.87,72.34,4448.13,131,2026-01-09T08:45:00Z
2025,2025-06-09,Commerce_03,POS_B,5554.00,283.85,62.22,5270.15,155,2026-01-09T08:45:00Z
2025,2025-06-10,Commerce_03,POS_B,6178.00,303.41,68.58,5874.59,173,2026-01-09T08:45:00Z
2025,2025-06-11,Commerce_03,POS_B,6743.00,331.04,93.75,6411.96,189,2026-01-09T08:45:00Z
2025,2025-06-12,Commerce_03,POS_B,6846.00,330.19,58.86,6515.81,192,2026-01-09T08:45:00Z
2025,2025-06-13,Commerce_03,POS_B,8765.00,436.10,46.92,8328.90,245,2026-01-09T08:45:00Z
2025,2025-06-14,Commerce_03,POS_B,8514.00,415.09,59.14,8098.91,238,2026-01-09T08:45:00Z
2025,2025-06-15,Commerce_03,POS_B,4860.00,238.09,46.59,4621.91,136,2026-01-09T08:45:00Z
2025,2025-06-16,Commerce_03,POS_B,5348.00,248.71,47.27,5099.29,150,2026-01-09T08:45:00Z
2025,2025-06-17,Commerce_03,POS_B,5682.00,282.34,37.41,5399.66,159,2026-01-09T08:45:00Z
2025,2025-06-18,Commerce_03,POS_B,6220.00,298.08,86.87,5921.92,174,2026-01-09T08:45:00Z
2025,2025-06-19,Commerce_03,POS_B,7413.00,350.69,96.02,7062.31,208,2026-01-09T08:45:00Z
2025,2025-06-20,Commerce_03,POS_B,8781.00,424.64,38.62,8356.36,246,2026-01-09T08:45:00Z
2025,2025-06-21,Commerce_03,POS_B,8951.00,455.73,81.40,8495.27,250,2026-01-09T08:45:00Z
2025,2025-06-22,Commerce_03,POS_B,5223.00,260.55,56.84,4962.45,146,2026-01-09T08:45:00Z
2025,2025-06-23,Commerce_03,POS_B,5406.00,290.21,48.74,5115.79,150,2026-01-09T08:45:00Z
2025,2025-06-24,Commerce_03,POS_B,5934.00,284.71,49.30,5649.29,166,2026-01-09T08:45:00Z
2025,2025-06-25,Commerce_03,POS_B,6102.00,297.93,42.71,5804.07,171,2026-01-09T08:45:00Z
2025,2025-06-26,Commerce_03,POS_B,6793.00,324.32,89.10,6468.68,190,2026-01-09T08:45:00Z
2025,2025-06-27,Commerce_03,POS_B,8244.00,420.94,77.38,7823.06,230,2026-01-09T08:45:00Z
2025,2025-06-28,Commerce_03,POS_B,9004.00,476.11,43.47,8527.89,251,2026-01-09T08:45:00Z
2025,2025-06-29,Commerce_03,POS_B,5140.00,284.98,67.66,4855.02,143,2026-01-09T08:45:00Z
2025,2025-06-30,Commerce_03,POS_B,5439.00,256.89,46.28,5182.11,152,2026-01-09T08:45:00Z
2025,2025-07-01,Commerce_03,POS_B,6095.00,285.77,52.38,5809.23,171,2026-01-09T08:45:00Z
2025,2025-07-02,Commerce_03,POS_B,6791.00,352.81,68.66,6438.19,189,2026-01-09T08:45:00Z
2025,2025-07-03,Commerce_03,POS_B,7524.00,366.77,77.67,7157.23,211,2026-01-09T08:45:00Z
2025,2025-07-04,Commerce_03,POS_B,8446.00,426.78,32.98,8019.22,236,2026-01-09T08:45:00Z
2025,2025-07-05,Commerce_03,POS_B,9664.00,466.80,86.33,9197.20,271,2026-01-09T08:45:00Z
2025,2025-07-06,Commerce_03,POS_B,4846.00,238.07,61.52,4607.93,136,2026-01-09T08:45:00Z
2025,2025-07-07,Commerce_03,POS_B,5622.00,294.81,84.23,5327.19,157,2026-01-09T08:45:00Z
2025,2025-07-08,Commerce_03,POS_B,6205.00,314.08,101.07,5890.92,173,2026-01-09T08:45:00Z
2025,2025-07-09,Commerce_03,POS_B,6486.00,321.03,79.17,6164.97,181,2026-01-09T08:45:00Z
2025,2025-07-10,Commerce_03,POS_B,7517.00,375.86,46.50,7141.14,210,2026-01-09T08:45:00Z
2025,2025-07-11,Commerce_03,POS_B,9130.00,454.49,45.08,8675.51,255,2026-01-09T08:45:00Z
2025,2025-07-12,Commerce_03,POS_B,9432.00,495.02,36.81,8936.98,263,2026-01-09T08:45:00Z
2025,2025-07-13,Commerce_03,POS_B,5376.00,286.40,73.85,5089.60,150,2026-01-09T08:45:00Z
2025,2025-07-14,Commerce_03,POS_B,5628.00,300.00,64.44,5328.00,157,2026-01-09T08:45:00Z
2025,2025-07-15,Commerce_03,POS_B,6198.00,315.50,78.83,5882.50,173,2026-01-09T08:45:00Z
2025,2025-07-16,Commerce_03,POS_B,6843.00,360.48,47.38,6482.52,191,2026-01-09T08:45:00Z
2025,2025-07-17,Commerce_03,POS_B,7643.00,372.30,66.52,7270.70,214,2026-01-09T08:45:00Z
2025,2025-07-18,Commerce_03,POS_B,8267.00,427.79,66.96,7839.21,231,2026-01-09T08:45:00Z
2025,2025-07-19,Commerce_03,POS_B,9359.00,464.06,26.08,8894.94,262,2026-01-09T08:45:00Z
2025,2025-07-20,Commerce_03,POS_B,5149.00,243.91,26.78,4905.09,144,2026-01-09T08:45:00Z
2025,2025-07-21,Commerce_03,POS_B,6026.00,299.89,75.67,5726.11,168,2026-01-09T08:45:00Z
2025,2025-07-22,Commerce_03,POS_B,6040.00,314.16,75.25,5725.84,168,2026-01-09T08:45:00Z
2025,2025-07-23,Commerce_03,POS_B,6880.00,360.17,106.00,6519.83,192,2026-01-09T08:45:00Z
2025,2025-07-24,Commerce_03,POS_B,7244.00,360.70,46.04,6883.30,202,2026-01-09T08:45:00Z
2025,2025-07-25,Commerce_03,POS_B,8439.00,425.29,48.31,8013.71,236,2026-01-09T08:45:00Z
2025,2025-07-26,Commerce_03,POS_B,9123.00,435.24,22.34,8687.76,256,2026-01-09T08:45:00Z
2025,2025-07-27,Commerce_03,POS_B,5284.00,253.51,37.28,5030.49,148,2026-01-09T08:45:00Z
2025,2025-07-28,Commerce_03,POS_B,5999.00,295.99,38.75,5703.01,168,2026-01-09T08:45:00Z
2025,2025-07-29,Commerce_03,POS_B,5886.00,300.27,57.46,5585.73,164,2026-01-09T08:45:00Z
2025,2025-07-30,Commerce_03,POS_B,6435.00,337.88,43.57,6097.12,179,2026-01-09T08:45:00Z
2025,2025-07-31,Commerce_03,POS_B,7401.00,378.32,67.40,7022.68,207,2026-01-09T08:45:00Z
2025,2025-08-01,Commerce_03,POS_B,8264.00,389.25,41.85,7874.75,232,2026-01-09T08:45:00Z
2025,2025-08-02,Commerce_03,POS_B,8854.00,440.74,54.92,8413.26,247,2026-01-09T08:45:00Z
2025,2025-08-03,Commerce_03,POS_B,4963.00,262.52,46.96,4700.48,138,2026-01-09T08:45:00Z
2025,2025-08-04,Commerce_03,POS_B,5950.00,299.15,48.07,5650.85,166,2026-01-09T08:45:00Z
2025,2025-08-05,Commerce_03,POS_B,5764.00,253.17,42.67,5510.83,162,2026-01-09T08:45:00Z
2025,2025-08-06,Commerce_03,POS_B,6212.00,300.12,89.39,5911.88,174,2026-01-09T08:45:00Z
2025,2025-08-07,Commerce_03,POS_B,7624.00,381.03,68.62,7242.97,213,2026-01-09T08:45:00Z
2025,2025-08-08,Commerce_03,POS_B,8367.00,431.82,70.91,7935.18,233,2026-01-09T08:45:00Z
2025,2025-08-09,Commerce_03,POS_B,9105.00,444.28,83.70,8660.72,255,2026-01-09T08:45:00Z
2025,2025-08-10,Commerce_03,POS_B,5129.00,264.44,40.79,4864.56,143,2026-01-09T08:45:00Z
2025,2025-08-11,Commerce_03,POS_B,5913.00,280.32,93.52,5632.68,166,2026-01-09T08:45:00Z
2025,2025-08-12,Commerce_03,POS_B,6092.00,317.10,54.66,5774.90,170,2026-01-09T08:45:00Z
2025,2025-08-13,Commerce_03,POS_B,6797.00,337.86,35.67,6459.14,190,2026-01-09T08:45:00Z
2025,2025-08-14,Commerce_03,POS_B,7357.00,356.77,47.65,7000.23,206,2026-01-09T08:45:00Z
2025,2025-08-15,Commerce_03,POS_B,8637.00,426.37,43.80,8210.63,241,2026-01-09T08:45:00Z
2025,2025-08-16,Commerce_03,POS_B,8806.00,451.83,34.77,8354.17,246,2026-01-09T08:45:00Z
2025,2025-08-17,Commerce_03,POS_B,5073.00,245.17,63.73,4827.83,142,2026-01-09T08:45:00Z
2025,2025-08-18,Commerce_03,POS_B,5438.00,255.53,76.85,5182.47,152,2026-01-09T08:45:00Z
2025,2025-08-19,Commerce_03,POS_B,6125.00,326.31,40.64,5798.69,171,2026-01-09T08:45:00Z
2025,2025-08-20,Commerce_03,POS_B,6779.00,356.78,80.98,6422.22,189,2026-01-09T08:45:00Z
2025,2025-08-21,Commerce_03,POS_B,7444.00,362.73,64.59,7081.27,208,2026-01-09T08:45:00Z
2025,2025-08-22,Commerce_03,POS_B,9064.00,446.97,36.01,8617.03,253,2026-01-09T08:45:00Z
2025,2025-08-23,Commerce_03,POS_B,8798.00,439.88,50.56,8358.12,246,2026-01-09T08:45:00Z
2025,2025-08-24,Commerce_03,POS_B,4760.00,232.82,58.60,4527.18,133,2026-01-09T08:45:00Z
2025,2025-08-25,Commerce_03,POS_B,5751.00,302.37,40.84,5448.63,160,2026-01-09T08:45:00Z
2025,2025-08-26,Commerce_03,POS_B,6201.00,294.71,84.50,5906.29,174,2026-01-09T08:45:00Z
2025,2025-08-27,Commerce_03,POS_B,6248.00,319.38,64.59,5928.62,174,2026-01-09T08:45:00Z
2025,2025-08-28,Commerce_03,POS_B,7258.00,373.61,24.02,6884.39,202,2026-01-09T08:45:00Z
2025,2025-08-29,Commerce_03,POS_B,8889.00,424.10,46.35,8464.90,249,2026-01-09T08:45:00Z
2025,2025-08-30,Commerce_03,POS_B,8768.00,425.01,50.51,8342.99,245,2026-01-09T08:45:00Z
2025,2025-08-31,Commerce_03,POS_B,4949.00,223.62,69.82,4725.38,139,2026-01-09T08:45:00Z
2025,2025-09-01,Commerce_03,POS_B,5557.00,284.37,53.66,5272.63,155,2026-01-09T08:45:00Z
2025,2025-09-02,Commerce_03,POS_B,5564.00,294.92,64.91,5269.08,155,2026-01-09T08:45:00Z
2025,2025-09-03,Commerce_03,POS_B,6438.00,313.95,41.29,6124.05,180,2026-01-09T08:45:00Z
